pref,name,touroku,year,addr,hp,lat,lon
山口県,仁保の郷,第15回,H11.8,山口市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E4%BB%81%E4%BF%9D%E3%81%AE%E9%83%B7,34.21091,131.559363
山口県,萩しーまーと,第16回,H12.8,萩市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E8%90%A9%E3%81%97%E3%83%BC%E3%81%BE%E3%83%BC%E3%81%A8,34.426246,131.414621
山口県,願成就温泉,第19回,H15.8,山口市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E9%A1%98%E6%88%90%E5%B0%B1%E6%B8%A9%E6%B3%89,34.434433,131.770512
山口県,うり坊の郷ｋａｔａｍａｔａ,第19回,H15.8,萩市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%86%E3%82%8A%E5%9D%8A%E3%81%AE%E9%83%B7%EF%BD%8B%EF%BD%81%EF%BD%94%EF%BD%81%EF%BD%8D%EF%BD%81%EF%BD%94%EF%BD%81,34.483226,131.632274
山口県,蛍街道西ノ市,第20回,H16.8,下関市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E8%9B%8D%E8%A1%97%E9%81%93%E8%A5%BF%E3%83%8E%E5%B8%82,34.198396,131.076731
山口県,きらら　あじす,第20回,H16.8,山口市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%8D%E3%82%89%E3%82%89_%E3%81%82%E3%81%98%E3%81%99,34.012855,131.369561
山口県,萩・さんさん三見,第33回,H22.3,萩市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E8%90%A9%E3%83%BB%E3%81%95%E3%82%93%E3%81%95%E3%82%93%E4%B8%89%E8%A6%8B,34.38893,131.321968
山口県,北浦街道　豊北,第36回,H23.8,下関市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E5%8C%97%E6%B5%A6%E8%A1%97%E9%81%93_%E8%B1%8A%E5%8C%97,34.310399,130.88867
山口県,ソレーネ周南,第40回,H25.10,周南市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%BD%E3%83%AC%E3%83%BC%E3%83%8D%E5%91%A8%E5%8D%97,34.074899,131.688204
山口県,上関海峡,第41回,H26.4,熊毛郡上関町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E4%B8%8A%E9%96%A2%E6%B5%B7%E5%B3%A1,33.833004,132.11652
山口県,潮彩市場防府,第43回,H27.4,防府市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E6%BD%AE%E5%BD%A9%E5%B8%82%E5%A0%B4%E9%98%B2%E5%BA%9C,34.038071,131.597679
山口県,センザキッチン,第48回,H29.9,長門市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%BB%E3%83%B3%E3%82%B6%E3%82%AD%E3%83%83%E3%83%81%E3%83%B3,34.388466,131.202713
徳島県,貞光ゆうゆう館,第5回,H6.4,美馬郡つるぎ町,https://www.skr.mlit.go.jp/road/rstation/eki/to01_sadamitsu.html,34.042626,134.06003
徳島県,鷲の里,第8回,H7.4,那賀郡那賀町,https://www.skr.mlit.go.jp/road/rstation/eki/to02_washinosato.html,33.863199,134.502284
徳島県,宍喰温泉,第10回,H8.4,海部郡海陽町,https://www.skr.mlit.go.jp/road/rstation/eki/to03_shishikui.html,33.569063,134.307283
徳島県,どなり,第10回,H8.4,阿波市,https://www.skr.mlit.go.jp/road/rstation/eki/to04_donari.html,34.150942,134.352444
徳島県,にしいや,第13回,H9.10,三好市,https://www.skr.mlit.go.jp/road/rstation/eki/to05_nishiiya.html,33.889169,133.811312
徳島県,わじき,第14回,H10.4,那賀郡那賀町,https://www.skr.mlit.go.jp/road/rstation/eki/to06_wajiki.html,33.869008,134.554696
徳島県,公方の郷なかがわ,第15回,H11.8,阿南市,https://www.skr.mlit.go.jp/road/rstation/eki/to07_nakagawa.html,33.952932,134.667814
徳島県,もみじ川温泉,第16回,H12.8,那賀郡那賀町,https://www.skr.mlit.go.jp/road/rstation/eki/to08_momijigawa.html,33.797698,134.446217
徳島県,温泉の里神山,第17回,H13.8,名西郡神山町,https://www.skr.mlit.go.jp/road/rstation/eki/to09_kamiyama.html,33.973568,134.367684
徳島県,藍ランドうだつ,第18回,H14.8,美馬市,https://www.skr.mlit.go.jp/road/rstation/eki/to10_udatsu.html,34.066975,134.146514
徳島県,三野,第18回,H14.8,三好市,https://www.skr.mlit.go.jp/road/rstation/eki/to11_mino.html,34.050487,133.932482
徳島県,日和佐,第20回,H16.8,海部郡美波町,https://www.skr.mlit.go.jp/road/rstation/eki/to12_hiwasa.html,33.73029,134.530247
徳島県,第九の里,第21回,H17.8,鳴門市,https://www.skr.mlit.go.jp/road/rstation/eki/to13_daiku.html,34.16389,134.498814
徳島県,大歩危,第28回,H20.8,三好市,https://www.skr.mlit.go.jp/road/rstation/eki/to14_ooboke.html,33.881363,133.76004
徳島県,ひなの里かつうら,第35回,H23.3,勝浦郡勝浦町,https://www.skr.mlit.go.jp/road/rstation/eki/to15_katsuura.html,33.932192,134.522832
徳島県,みまの里,第49回,H30.4,美馬市,https://www.skr.mlit.go.jp/road/rstation/eki/to16_mima.html,34.050557,134.05889
徳島県,いたの,第53回,R2.7,板野郡板野町,https://www.skr.mlit.go.jp/road/rstation/eki/to17_itano.html,,
徳島県,くるくる なると,第55回,R3.6,鳴門市,https://www.skr.mlit.go.jp/road/rstation/eki/to18_naruto.html,,
香川県,瀬戸大橋記念公園,第4回,H6.3,坂出市,https://www.skr.mlit.go.jp/road/rstation/eki/ka01_setooohashi.html,34.352689,133.826128
香川県,津田の松原,第4回,H6.3,さぬき市,https://www.skr.mlit.go.jp/road/rstation/eki/ka02_tsuda.html,34.285271,134.253249
香川県,ことひき,第6回,H6.8,観音寺市,https://www.skr.mlit.go.jp/road/rstation/eki/ka03_kotohiki.html,34.130599,133.643716
香川県,ふれあいパークみの,第9回,H7.8,三豊市,https://www.skr.mlit.go.jp/road/rstation/eki/ka04_mino.html,34.226348,133.722855
香川県,小豆島オリーブ公園,第11回,H8.8,小豆郡小豆島町,https://www.skr.mlit.go.jp/road/rstation/eki/ka05_olive.html,34.472848,134.27364
香川県,小豆島ふるさと村,第11回,H8.8,小豆郡小豆島町,https://www.skr.mlit.go.jp/road/rstation/eki/ka06_furusato.html,34.471019,134.236154
香川県,空の夢もみの木パーク,第12回,H9.4,仲多度郡まんのう町,https://www.skr.mlit.go.jp/road/rstation/eki/ka07_mominoki.html,34.15485,133.821551
香川県,みろく,第12回,H9.4,さぬき市,https://www.skr.mlit.go.jp/road/rstation/eki/ka08_miroku.html,34.25819,134.242466
香川県,しおのえ,第12回,H9.4,高松市,https://www.skr.mlit.go.jp/road/rstation/eki/ka09_shionoe.html,34.170204,134.082067
香川県,滝宮,第13回,H9.10,綾歌郡綾川町,https://www.skr.mlit.go.jp/road/rstation/eki/ka10_takinomiya.html,34.249777,133.917359
香川県,ことなみ,第14回,H10.4,仲多度郡まんのう町,https://www.skr.mlit.go.jp/road/rstation/eki/ka11_kotonami.html,34.095094,134.007744
香川県,恋人の聖地　うたづ臨海公園,第14回,H10.4,綾歌郡宇多津町,https://www.skr.mlit.go.jp/road/rstation/eki/ka12_utadu.html,34.313388,133.807966
香川県,とよはま,第15回,H11.8,観音寺市,https://www.skr.mlit.go.jp/road/rstation/eki/ka13_toyohama.html,34.042768,133.601307
香川県,たからだの里さいた,第15回,H11.8,三豊市,https://www.skr.mlit.go.jp/road/rstation/eki/ka14_saita.html,34.109652,133.796699
香川県,大坂城残石記念公園,第15回,H11.8,小豆郡土庄町,https://www.skr.mlit.go.jp/road/rstation/eki/ka15_oosaka.html,34.533907,134.242185
香川県,ながお,第17回,H13.8,さぬき市,https://www.skr.mlit.go.jp/road/rstation/eki/ka16_nagao.html,34.22136,134.175
香川県,香南楽湯,第17回,H13.8,高松市,https://www.skr.mlit.go.jp/road/rstation/eki/ka17_kounan.html,34.239419,134.007288
香川県,源平の里むれ,第23回,H19.3,高松市,https://www.skr.mlit.go.jp/road/rstation/eki/ka18_mure.html,34.333725,134.157497
愛媛県,佐田岬半島ミュージアム,第1回,H5.4,西宇和郡伊方町,https://www.skr.mlit.go.jp/road/rstation/eki/eh01_sadamisaki.html,,
愛媛県,マイントピア別子,第1回,H5.4,新居浜市,https://www.skr.mlit.go.jp/road/rstation/eki/eh02_besshi.html,33.901924,133.309856
愛媛県,日吉夢産地,第5回,H6.4,北宇和郡鬼北町,https://www.skr.mlit.go.jp/road/rstation/eki/eh03_hiyoshi.html,33.330234,132.798245
愛媛県,ひろた,第5回,H6.4,伊予郡砥部町,https://www.skr.mlit.go.jp/road/rstation/eki/eh04_hirota.html,33.640379,132.799821
愛媛県,ふたみ,第6回,H6.8,伊予市,https://www.skr.mlit.go.jp/road/rstation/eki/eh05_futami.html,33.685118,132.634032
愛媛県,内子フレッシュパークからり,第11回,H8.8,喜多郡内子町,https://www.skr.mlit.go.jp/road/rstation/eki/eh06_uchiko.html,33.554906,132.65829
愛媛県,伊方きらら館,第12回,H9.4,西宇和郡伊方町,https://www.skr.mlit.go.jp/road/rstation/eki/eh07_ikata.html,33.480894,132.307546
愛媛県,きなはい屋しろかわ,第12回,H9.4,西予市,https://www.skr.mlit.go.jp/road/rstation/eki/eh08_shirokawa.html,33.379789,132.749358
愛媛県,みしょうＭＩＣ,第13回,H9.10,南宇和郡愛南町,https://www.skr.mlit.go.jp/road/rstation/eki/eh09_misyou.html,32.95878,132.561599
愛媛県,今治湯ノ浦温泉,第14回,H10.4,今治市,https://www.skr.mlit.go.jp/road/rstation/eki/eh10_imabari.html,33.992858,133.048412
愛媛県,虹の森公園まつの,第14回,H10.4,北宇和郡松野町,https://www.skr.mlit.go.jp/road/rstation/eki/eh11_matsuno.html,33.229785,132.709493
愛媛県,広見森の三角ぼうし,第14回,H10.4,北宇和郡鬼北町,https://www.skr.mlit.go.jp/road/rstation/eki/eh12_hiromi.html,33.253857,132.687127
愛媛県,伯方Ｓ・Ｃパーク,第15回,H11.8,今治市,https://www.skr.mlit.go.jp/road/rstation/eki/eh13_hakata.html,34.202813,133.075515
愛媛県,今治市多々羅しまなみ公園,第15回,H11.8,今治市,https://www.skr.mlit.go.jp/road/rstation/eki/eh14_tatara.html,34.254848,133.054506
愛媛県,しまなみの駅御島,第15回,H11.8,今治市,https://www.skr.mlit.go.jp/road/rstation/eki/eh15_mishima.html,34.248962,133.005253
愛媛県,小松オアシス,第16回,H12.8,西条市,https://www.skr.mlit.go.jp/road/rstation/eki/eh16_komatsu.html,33.883689,133.107622
愛媛県,みかわ,第16回,H12.8,上浮穴郡久万高原町,https://www.skr.mlit.go.jp/road/rstation/eki/eh17_mikawa.html,33.614533,132.969656
愛媛県,清流の里ひじかわ,第17回,H13.8,大洲市,https://www.skr.mlit.go.jp/road/rstation/eki/eh18_hijikawa.html,33.461122,132.676699
愛媛県,よしうみいきいき館,第18回,H14.8,今治市,https://www.skr.mlit.go.jp/road/rstation/eki/eh19_yoshiumi.html,34.12747,133.021945
愛媛県,風早の郷風和里,第18回,H14.8,松山市,https://www.skr.mlit.go.jp/road/rstation/eki/eh20_fuwari.html,33.996706,132.772282
愛媛県,みま,第19回,H15.8,宇和島市,https://www.skr.mlit.go.jp/road/rstation/eki/eh21_mima.html,33.286348,132.596014
愛媛県,小田の郷せせらぎ,第21回,H17.8,喜多郡内子町,https://www.skr.mlit.go.jp/road/rstation/eki/eh22_oda.html,33.568504,132.800752
愛媛県,うわじま　きさいや広場,第30回,H21.3,宇和島市,https://www.skr.mlit.go.jp/road/rstation/eki/eh23_uwajima.html,33.222423,132.558235
愛媛県,霧の森,第34回,H22.8,四国中央市,https://www.skr.mlit.go.jp/road/rstation/eki/eh24_kirinomori.html,33.924187,133.64111
愛媛県,八幡浜みなっと,第39回,H25.3,八幡浜市,https://www.skr.mlit.go.jp/road/rstation/eki/eh25_yawatahama.html,33.458163,132.418138
愛媛県,津島やすらぎの里,第41回,H26.4,宇和島市,https://www.skr.mlit.go.jp/road/rstation/eki/eh26_tsushima.html,33.139682,132.520302
愛媛県,どんぶり館,第41回,H26.4,西予市,https://www.skr.mlit.go.jp/road/rstation/eki/eh27_donburikan.html,33.354977,132.527136
愛媛県,天空の郷さんさん,第41回,H26.4,上浮穴郡久万高原町,https://www.skr.mlit.go.jp/road/rstation/eki/eh28_sansan.html,33.661136,132.898713
愛媛県,なかやま,第49回,H30.4,伊予市,https://www.skr.mlit.go.jp/road/rstation/eki/eh29_nakayama.html,33.669723,132.695
高知県,大杉,第1回,H5.4,長岡郡大豊町,https://www.skr.mlit.go.jp/road/rstation/eki/ko01_oosugi.html,33.750923,133.6634
高知県,すくも,第1回,H5.4,宿毛市,https://www.skr.mlit.go.jp/road/rstation/eki/ko02_sukumo.html,32.916165,132.712529
高知県,大月,第1回,H5.4,幡多郡大月町,https://www.skr.mlit.go.jp/road/rstation/eki/ko03_ootsuki.html,32.828752,132.709314
高知県,四万十大正,第1回,H5.4,高岡郡四万十町,https://www.skr.mlit.go.jp/road/rstation/eki/ko04_taisyou.html,33.182567,132.971321
高知県,ゆすはら,第1回,H5.4,高岡郡梼原町,https://www.skr.mlit.go.jp/road/rstation/eki/ko05_yusuhara.html,33.388359,132.944983
高知県,南国風良里,第1回,H5.4,南国市,https://www.skr.mlit.go.jp/road/rstation/eki/ko06_nankoku.html,33.6112,133.642152
高知県,美良布,第1回,H5.4,香美市,https://www.skr.mlit.go.jp/road/rstation/eki/ko07_birafu.html,33.648147,133.782498
高知県,布施ヶ坂,第8回,H7.4,高岡郡津野町,https://www.skr.mlit.go.jp/road/rstation/eki/ko08_fusegasaka.html,33.426632,133.099612
高知県,キラメッセ室戸,第10回,H8.4,室戸市,https://www.skr.mlit.go.jp/road/rstation/eki/ko09_muroto.html,33.30643,134.11021
高知県,土佐和紙工芸村,第10回,H8.4,吾川郡いの町,https://www.skr.mlit.go.jp/road/rstation/eki/ko10_tosawashi.html,33.573534,133.366191
高知県,土佐さめうら,第13回,H9.10,土佐郡土佐町,https://www.skr.mlit.go.jp/road/rstation/eki/ko11_sameura.html,33.742644,133.544235
高知県,大山,第13回,H9.10,安芸市,https://www.skr.mlit.go.jp/road/rstation/eki/ko12_ooyama.html,33.4701,133.944069
高知県,かわうその里すさき,第14回,H10.4,須崎市,https://www.skr.mlit.go.jp/road/rstation/eki/ko13_susaki.html,33.38766,133.274677
高知県,あぐり窪川,第14回,H10.4,高岡郡四万十町,https://www.skr.mlit.go.jp/road/rstation/eki/ko14_kubokawa.html,33.231165,133.149186
高知県,木の香,第15回,H11.8,吾川郡いの町,https://www.skr.mlit.go.jp/road/rstation/eki/ko15_konoka.html,33.779824,133.307692
高知県,めじかの里土佐清水,第15回,H11.8,土佐清水市,https://www.skr.mlit.go.jp/road/rstation/eki/ko16_tosashimizu.html,32.793514,132.883186
高知県,やす,第17回,H13.8,香南市,https://www.skr.mlit.go.jp/road/rstation/eki/ko17_yasu.html,33.534137,133.753852
高知県,６３３美の里,第18回,H14.8,吾川郡いの町,https://www.skr.mlit.go.jp/road/rstation/eki/ko18_musasabi.html,33.643674,133.32832
高知県,田野駅屋,第20回,H16.8,安芸郡田野町,https://www.skr.mlit.go.jp/road/rstation/eki/ko19_tano.html,33.430155,134.007839
高知県,ビオスおおがた,第21回,H17.8,幡多郡黒潮町,https://www.skr.mlit.go.jp/road/rstation/eki/ko20_oogata.html,33.035077,133.027068
高知県,四万十とおわ,第23回,H19.3,高岡郡四万十町,https://www.skr.mlit.go.jp/road/rstation/eki/ko21_toowa.html,33.223912,132.835433
高知県,なぶら土佐佐賀,第40回,H25.10,幡多郡黒潮町,https://www.skr.mlit.go.jp/road/rstation/eki/ko22_saga.html,33.086739,133.101781
高知県,よって西土佐,第44回,Ｈ27.11,四万十市,https://www.skr.mlit.go.jp/road/rstation/eki/ko23_nishitosa.html,33.173256,132.7891
高知県,なかとさ,第47回,H29.4,高岡郡中土佐町,https://www.skr.mlit.go.jp/road/rstation/eki/ko24_nakatosa.html,33.322394,133.235246
高知県,まきのさんの道の駅・佐川,第58回,R5.2,高岡郡佐川町,https://www.skr.mlit.go.jp/road/rstation/eki/ko25_sakawa.html,,
高知県,東洋町,第61回,R6.8,安芸郡東洋町,https://www.skr.mlit.go.jp/road/rstation/eki/ko26_toyotown.html,,
福岡県,原鶴,第10回,H8.4,朝倉市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/harazuru/harazuru.html,33.353765,130.784677
福岡県,豊前おこしかけ,第14回,H10.4,豊前市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/buzen/buzen.html,33.614137,131.100881
福岡県,小石原,第14回,H10.4,朝倉郡東峰村,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/koishiwara/koishiwara.html,33.465112,130.825809
福岡県,しんよしとみ,第15回,H11.8,築上郡上毛町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/shinyoshitomi/shinyoshitomi.html,33.588716,131.154308
福岡県,うきは,第15回,H11.8,うきは市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ukiha/ukiha.html,33.334015,130.818166
福岡県,おおむた,第16回,H12.8,大牟田市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/omuta/omuta.html,33.073248,130.532191
福岡県,たちばな,第20回,H16.8,八女市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/tachibana/tachibana.html,33.187442,130.610415
福岡県,うすい,第21回,H17.8,嘉麻市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/usui/usui.html,33.563949,130.713259
福岡県,歓遊舎ひこさん,第21回,H17.8,田川郡添田町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/hikosan/hikosan.html,33.549025,130.859957
福岡県,むなかた,第25回,H20.4,宗像市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/munakata/munakata.html,33.848473,130.503451
福岡県,くるめ,第27回,H20.5,久留米市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kurume/kurume.html,33.319043,130.594211
福岡県,香春,第32回,H21.7,田川郡香春町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kawara/kawara.html,33.67659,130.859982
福岡県,おおき,第33回,H22.3,三潴郡大木町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ooki/ooki.html,33.217906,130.437973
福岡県,おおとう桜街道,第34回,H22.8,田川郡大任町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ootousakurakaidou/ootousakurakaidou.html,33.626154,130.84517
福岡県,みやま,第35回,H23.3,みやま市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/miyama/miyama.html,33.148218,130.48454
福岡県,いとだ,第35回,H23.3,田川郡糸田町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/itoda/itoda.html,33.641912,130.764694
福岡県,筑前みなみの里,第51回,R1.6,朝倉郡筑前町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/chikuzen/chikuzen.html,,
佐賀県,鹿島,第5回,H6.4,鹿島市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kashima/kashima.html,33.075016,130.145747
佐賀県,厳木,第6回,H6.8,唐津市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kyuragi/kyuragi.html,33.311119,130.071911
佐賀県,伊万里,第8回,H7.4,伊万里市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/imari/imari.html,33.31362,129.928959
佐賀県,桃山天下市,第12回,H9.4,唐津市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/momoyama/momoyama.html,33.528533,129.873141
佐賀県,山内,第14回,H10.4,武雄市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/yamauchi/yamauchi.html,33.191781,129.956161
佐賀県,大和,第18回,H14.8,佐賀市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/yamato/yamato.html,33.339017,130.257828
佐賀県,吉野ヶ里,第23回,H19.3,神埼郡吉野ヶ里町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/yoshino/yoshino.html,33.380496,130.397315
佐賀県,太良,第23回,H19.3,藤津郡太良町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/tara/tara.html,33.046989,130.169359
佐賀県,しろいし,第46回,Ｈ28.10,杵島郡白石町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/shiroishi/shiroishi.html,33.176871,130.196458
佐賀県,うれしの まるく,第56回,R4.2,嬉野市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ureshino/ureshino.html,,
佐賀県,かみみね,第61回,R6.8,三養基郡上峰町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kamimine/kamimine.html,,
長崎県,生月大橋,第1回,H5.4,平戸市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ikitsuki/ikitsuki.html,33.355186,129.433555
長崎県,ひまわり,第14回,H10.4,南島原市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/himawari/himawari.html,,
長崎県,昆虫の里たびら,第16回,H12.8,平戸市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/tabira/tabira.html,33.317708,129.603114
長崎県,彼杵の荘,第17回,H13.8,東彼杵郡東彼杵町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/sonogi/sonogi.html,33.035851,129.919935
長崎県,さいかい,第19回,H15.8,西海市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/saikai/saikai.html,33.042993,129.695701
長崎県,夕陽が丘そとめ,第21回,H17.8,長崎市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/sotome/sotome.html,32.835899,129.703763
長崎県,松浦海のふるさと館,第21回,H17.8,松浦市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/matuura/matuura.html,33.348684,129.701515
長崎県,遣唐使ふるさと館,第22回,H18.8,五島市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kentoushi/kentoushi.html,32.738279,128.690364
長崎県,鷹ら島,第30回,H21.3,松浦市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/takarajima/takarajima.html,33.433855,129.782362
長崎県,させぼっくす　９９,第44回,Ｈ27.11,佐世保市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/sasebox99/sasebox99.html,33.201501,129.671634
長崎県,長崎街道鈴田峠,第44回,Ｈ27.11,大村市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/suzutatouge/suzutatouge.html,32.885378,130.007464
長崎県,２５１いいもりじゃがーロード,第62回,R7.1,諫早市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/iimori/iimori.html,,
熊本県,小国,第1回,H5.4,阿蘇郡小国町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/oguni/oguni.html,33.123101,131.064689
熊本県,波野,第1回,H5.4,阿蘇市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/namino/namino.html,32.959913,131.197442
熊本県,旭志,第1回,H5.4,菊池市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kyokushi/kyokushi.html,32.931259,130.830272
熊本県,大津,第3回,H5.11,菊池郡大津町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ozu/ozu.html,32.881101,130.890813
熊本県,坂本,第5回,H6.4,八代市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/sakamoto/sakamoto.html,32.426674,130.640938
熊本県,不知火,第5回,H6.4,宇城市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/shiranui/shiranui.html,32.633706,130.628711
熊本県,有明,第8回,H7.4,天草市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ariake/ariake.html,32.505519,130.30576
熊本県,鹿北,第10回,H8.4,山鹿市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kahoku/kahoku.html,33.113638,130.668846
熊本県,七城メロンドーム,第15回,H11.8,菊池市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/shichijyo/shichijyo.html,32.979936,130.770328
熊本県,泗水,第15回,H11.8,菊池市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/shisui/shisui.html,32.925035,130.771389
熊本県,きくすい,第15回,H11.8,玉名郡和水町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kikusui/kikusui.html,32.973351,130.602318
熊本県,清和文楽邑,第16回,H12.8,上益城郡山都町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/seiwa/seiwa.html,32.690643,131.09135
熊本県,通潤橋,第16回,H12.8,上益城郡山都町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/tujyunkyo/tujyunkyo.html,32.681489,130.991663
熊本県,竜北,第18回,H14.8,八代郡氷川町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ryuhoku/ryuhoku.html,32.576771,130.694735
熊本県,錦,第18回,H14.8,球磨郡錦町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/nishiki/nishiki.html,32.20587,130.845164
熊本県,たのうら,第19回,H15.8,葦北郡芦北町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/tanoura/tanoura.html,32.364567,130.51245
熊本県,子守唄の里　五木,第19回,H15.8,球磨郡五木村,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/itsuki/itsuki.html,32.399317,130.826733
熊本県,宇土マリーナ,第21回,H17.8,宇土市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/uto/uto.html,32.662242,130.522698
熊本県,阿蘇,第27回,H20.5,阿蘇市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/aso/aso.html,32.937034,131.080917
熊本県,みなまた,第30回,H21.3,水俣市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/minamata/minamata.html,32.199169,130.381702
熊本県,うき,第33回,H22.3,宇城市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/uki/uki.html,32.651194,130.697734
熊本県,そよ風パーク,第37回,H24.3,上益城郡山都町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/soyokaze/soyokaze.html,32.726612,131.163458
熊本県,大野温泉,第37回,H24.3,葦北郡芦北町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/oonoonsen/oonoonsen.html,32.289886,130.58215
熊本県,美里「佐俣の湯」,第40回,H25.10,下益城郡美里町,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/misatosamatanoyu/misatosamatanoyu.html,32.623592,130.822704
熊本県,上天草さんぱーる,第43回,H27.4,上天草市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/kamiamakusa/kamiamakusa.html,32.577138,130.420142
熊本県,うしぶか海彩館,第43回,H27.4,天草市,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/ushibuka/ushibuka.html,32.193836,130.026968
熊本県,あそ望の郷くぎの,第43回,H27.4,阿蘇郡南阿蘇村,http://www.qsr.mlit.go.jp/n-michi/michi_no_eki/kobetu/asobounosato/asobounosato.html,32.81851,131.041526
